,lat,lon,elevation
189,40.58407619047619,-110.48233333333332,2824.0
190,44.21470769230769,-105.18824615384617,1329.0
191,46.49987422928969,-121.32445130143272,1369.0
192,42.05036681818182,-105.58945606060608,2345.0
193,40.07365090302528,-104.6266057640156,1517.0
194,40.58407619047619,-110.48233333333332,2824.0
195,35.64531287878788,-113.88736363636365,1203.0
196,35.798140952380955,-111.19934206349208,1381.0
197,35.52901363636364,-109.41713636363636,2177.0
198,38.27156411866456,-105.25605808845476,2795.0
199,35.798140952380955,-111.19934206349208,1381.0
200,33.351463378684805,-113.51033106575964,393.0
201,33.3105560105651,-111.18396976885056,756.0
202,34.511745280780296,-118.74005877833348,409.0
203,33.351463378684805,-113.51033106575964,393.0
204,33.3105560105651,-111.18396976885056,756.0
205,35.52901363636364,-109.41713636363636,2177.0
206,33.3105560105651,-111.18396976885056,756.0
207,31.99487869172932,-111.24575669172933,1086.0
208,35.52901363636364,-109.41713636363636,2177.0
209,31.99487869172932,-111.24575669172933,1086.0
210,34.45916494450412,-107.0774420271458,1954.0
211,34.45916494450412,-107.0774420271458,1954.0
212,47.31644375,-119.630625,598.0
213,36.287761333333336,-118.5830675,2715.0
214,38.27156411866456,-105.25605808845476,2795.0
215,31.758262513528138,-106.2568900974026,1221.0
216,39.73944770833333,-107.17184791666666,3060.0
217,38.27156411866456,-105.25605808845476,2795.0
218,38.27156411866456,-105.25605808845476,2795.0
219,42.77634444277711,-123.12175428504736,1366.0
220,43.55137142857143,-118.41857142857144,1695.0
221,40.34434389520202,-122.62065931186868,238.0
222,43.55137142857143,-118.41857142857144,1695.0
223,41.203275,-121.62275,1178.0
224,48.508742857142856,-121.39242857142858,436.0
225,48.508742857142856,-121.39242857142858,436.0
226,47.43352377751528,-122.37676919678128,0.0
227,33.493766666666666,-113.4000350877193,517.0
228,33.493766666666666,-113.4000350877193,517.0
229,32.605596481481484,-110.07093333333334,1381.0
230,32.605596481481484,-110.07093333333334,1381.0
231,32.605596481481484,-110.07093333333334,1381.0
232,32.605596481481484,-110.07093333333334,1381.0
233,35.74986222222222,-111.09601481481482,1496.0
234,35.74986222222222,-111.09601481481482,1496.0
235,33.58317288124341,-111.7776066959511,519.0
236,35.38377333333333,-109.40651904761904,2011.0
237,48.55841238095238,-122.41202607142858,3.0
238,47.81525968864469,-118.3377153846154,387.0
239,34.57158904713902,-107.12070798291091,1684.0
240,34.57158904713902,-107.12070798291091,1684.0
241,39.93038182086647,-105.10581710711767,1657.0
242,39.93038182086647,-105.10581710711767,1657.0
243,39.93038182086647,-105.10581710711767,1657.0
244,39.784665625,-107.49902291666666,2857.0
245,44.844791882910734,-122.7873456336917,152.0
246,44.844791882910734,-122.7873456336917,152.0
247,44.844791882910734,-122.7873456336917,152.0
248,34.119205621368714,-118.3252524716156,270.0
249,44.844791882910734,-122.7873456336917,152.0
250,45.43485734693877,-118.93871530612246,794.0
251,42.78336811594203,-123.06836594202898,685.0
252,42.78336811594203,-123.06836594202898,685.0
253,42.78336811594203,-123.06836594202898,685.0
254,43.55137142857143,-118.41857142857144,1695.0
255,41.205322222222215,-121.37036111111112,1133.0
256,41.205322222222215,-121.37036111111112,1133.0
257,37.0813815855106,-121.7867259355337,366.0
258,37.0813815855106,-121.7867259355337,366.0
259,34.119205621368714,-118.3252524716156,270.0
260,37.0813815855106,-121.7867259355337,366.0
261,37.0813815855106,-121.7867259355337,366.0
